Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
4.298715114593506;244;;;;;;;
4.307267427444458;234;;;;;;;
4.31941294670105;222;;;;;;;
4.3276472091674805;208;;;;;;;
4.336015701293945;202;;;;;;;
4.348268985748291;192;;;;;;;
4.356522798538208;182;;;;;;;
4.368653297424316;168;;;;;;;
4.376736879348755;160;;;;;;;
4.389852285385132;154;;;;;;;
4.3973565101623535;152;;;;;;;
4.409079074859619;132;;;;;;;
4.417332887649536;130;;;;;;;
4.430604696273804;128;;;;;;;
4.4346606731414795;122;;;;;;;
4.450685024261475;120;;;;;;;
4.4586827754974365;116;;;;;;;
4.466793060302734;112;;;;;;;
4.479133605957031;108;;;;;;;
4.487196922302246;106;;;;;;;
4.4999706745147705;104;;;;;;;
4.508667469024658;114;;;;;;;
4.517000436782837;108;;;;;;;
4.528517246246338;108;;;;;;;
4.541093111038208;110;;;;;;;
4.549009561538696;112;;;;;;;
4.558984994888306;118;;;;;;;
4.567030429840088;118;;;;;;;
4.574887275695801;120;;;;;;;
4.590003967285156;132;;;;;;;
4.598188161849976;134;;;;;;;
4.610435724258423;142;;;;;;;
4.618664741516113;144;;;;;;;
4.629432439804077;154;;;;;;;
4.6391520500183105;156;;;;;;;
4.65140175819397;178;;;;;;;
4.659602642059326;164;;;;;;;
4.672134876251221;180;;;;;;;
4.680160045623779;212;;;;;;;
4.692336082458496;210;;;;;;;
4.700676441192627;224;;;;;;;
4.713291883468628;234;;;;;;;
4.721351861953735;250;;;;;;;
4.729331970214844;252;;;;;;;
4.741382122039795;268;;;;;;;
4.749500036239624;274;;;;;;;
4.760924816131592;286;;;;;;;
4.769222974777222;282;;;;;;;
4.782183885574341;304;;;;;;;
4.790661096572876;308;;;;;;;
4.802954435348511;320;;;;;;;
4.810208797454834;328;;;;;;;
4.823518514633179;342;;;;;;;
4.8316380977630615;344;;;;;;;
4.843876838684082;358;;;;;;;
