"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
4.628610610961914,9.768331050872803,19.246351718902588,0.6000000000000003
4.9025654792785645,9.142732620239258,19.283151626586914,0.6100000000000003
5.282831192016602,8.513045310974121,20.23177146911621,0.6200000000000003
5.683541297912598,7.969224452972412,20.922791957855225,0.6300000000000003
6.23553991317749,7.985579967498779,20.223593711853027,0.6400000000000003
7.180070877075195,7.2373151779174805,20.693814754486084,0.6500000000000004
7.368159294128418,7.061493396759033,21.053636074066162,0.6600000000000004
7.9610466957092285,6.938827037811279,21.262168884277344,0.6700000000000004
9.543442726135254,6.959271430969238,20.48119306564331,0.6800000000000004
9.23677682876587,7.1350932121276855,20.383059978485107,0.6900000000000004
10.790550708770752,7.351803779602051,19.446706771850586,0.7000000000000004
10.156774520874023,7.748425006866455,18.469464778900146,0.7100000000000004
10.986816883087158,8.128690719604492,17.892932891845703,0.7200000000000004
12.58556842803955,8.676600456237793,17.7457332611084,0.7300000000000004
12.671434879302979,9.212243556976318,17.263245582580566,0.7400000000000004
13.162100315093994,10.30806303024292,16.854357719421387,0.7500000000000004
14.38058614730835,10.62699556350708,15.762627124786377,0.7600000000000005
12.389302253723145,11.375260353088379,15.47231674194336,0.7700000000000005
14.049386978149414,12.466990947723389,14.97347354888916,0.7800000000000005
12.364768981933594,12.336146831512451,14.94894027709961,0.7900000000000005
12.397480010986328,14.04120922088623,16.425025463104248,0.8000000000000005
12.372946739196777,13.726365566253662,15.386450290679932,0.8100000000000005
12.806367874145508,15.349650382995605,16.65400266647339,0.8200000000000005
14.773118495941162,14.580941200256348,17.447245121002197,0.8300000000000005
12.381124496459961,15.464138984680176,17.52493381500244,0.8400000000000005
12.462902069091797,15.480494499206543,17.561733722686768,0.8500000000000005
13.399255275726318,17.529022693634033,18.47355365753174,0.8600000000000005
13.035345077514648,16.326892375946045,18.45719814300537,0.8700000000000006
12.569212913513184,16.84209108352661,18.870174884796143,0.8800000000000006
12.021303176879883,16.846179962158203,20.109105110168457,0.8900000000000006
11.109483242034912,16.33507013320923,19.847416877746582,0.9000000000000006
9.727442264556885,16.911602020263672,20.849192142486572,0.9100000000000006
9.244954586029053,17.030179500579834,20.873725414276123,0.9200000000000006
9.19179916381836,16.63764715194702,20.31763792037964,0.9300000000000006
9.122288227081299,16.118359565734863,19.311773777008057,0.9400000000000006
8.652067184448242,15.104317665100098,19.446706771850586,0.9500000000000006
8.128690719604492,13.256144523620605,20.452570915222168,0.9600000000000006
7.772958278656006,14.392852783203125,19.597995281219482,0.9700000000000006
7.44175910949707,12.364768981933594,19.25044059753418,0.9800000000000006
7.159626483917236,12.646901607513428,18.42857599258423,0.9900000000000007
6.881582736968994,11.072683334350586,17.549467086791992,1.0000000000000007
6.685316562652588,10.528862476348877,16.707158088684082,1.0100000000000007
6.104695796966553,10.770106315612793,17.255067825317383,1.0200000000000007
6.063807010650635,10.28352975845337,16.228759288787842,1.0300000000000007
6.043362617492676,9.343087673187256,17.86431074142456,1.0400000000000007
6.125140190124512,9.367620944976807,17.324578762054443,1.0500000000000007
6.656694412231445,9.052777290344238,17.390000820159912,1.0600000000000007
6.419539451599121,8.382201194763184,16.191959381103516,1.0700000000000007
7.376337051391602,8.275890350341797,16.79302453994751,1.0800000000000007
7.384514808654785,8.194112777709961,16.236937046051025,1.0900000000000007
7.683002948760986,8.218646049499512,18.20777654647827,1.1000000000000008
8.001935482025146,8.312690258026123,18.125998973846436,1.1100000000000008
8.382201194763184,8.905577659606934,17.144668102264404,1.1200000000000008
8.345401287078857,8.795177936553955,18.99693012237549,1.1300000000000008
8.76246690750122,9.4207763671875,19.082796573638916,1.1400000000000008
9.175443649291992,9.567975997924805,18.481731414794922,1.1500000000000008
9.617042541503906,10.066819190979004,20.039594173431396,1.1600000000000008
10.459351539611816,10.136330127716064,18.874263763427734,1.1700000000000008
11.236238479614258,10.60246229171753,20.133638381958008,1.1800000000000008
11.121749877929688,12.045836448669434,19.900572299957275,1.1900000000000008
10.169041156768799,12.76547908782959,20.333993434906006,1.2000000000000008
11.42432689666748,11.939525604248047,18.95604133605957,1.2100000000000009
11.526548862457275,12.830901145935059,19.72883939743042,1.2200000000000009
11.39979362487793,14.274275302886963,19.491684436798096,1.2300000000000009
11.03588342666626,14.683163166046143,18.825197219848633,1.2400000000000009
12.94947862625122,14.605474472045898,19.02555227279663,1.2500000000000009
13.440144062042236,14.139342308044434,18.767952919006348,1.260000000000001
